designation,l,b,parallax,phot_g_mean_mag,bp_rp,bp_g,g_rp,teff_gspphot,mh_gspphot,logg_gspphot,SIMBAD_ID,Spectral_Type,Object_Type,distance,adjusted_mag,X,Y,Z,Sector_Reference,label_name
Gaia DR3 3153348362908450688,208.98343210200153,8.676481141744869,12.980945314030823,14.280742,2.333846,1.2346821,1.099164,3551.7192,-0.6041,4.7429,Gaia DR3 3153348362908450688,,PM*,77.03599204898595,4.072303447308123,-66.61679824865276,-36.90111629470722,11.621268359099759,R7-T4-U2,Gaia DR3 3153348362908450688
Gaia DR3 5634960950205655808,256.5442542447207,12.934703079493566,12.982340019448534,20.386728,2.237934,0.85925674,1.3786774,,,,,,,77.02771599741833,10.178827226181609,-17.469101976813775,-73.01243520049434,17.241920252577188,R2-T8-U2,
Gaia DR3 6155960407561817856,303.59908407311167,28.113713052550594,12.983650314141084,12.354231,1.7312613,0.8332062,0.8980551,,,,Gaia DR3 6155960407561817856,,PM*,77.01994245107284,2.146834439748053,37.59246427116859,-56.5831697151533,36.29356788982925,C4-T6-U4,Gaia DR3 6155960407561817856
Gaia DR3 4040187190400660352,353.85631547540277,-4.821314031299248,12.983190209836087,19.946161,1.9387722,0.70383453,1.2349377,,,,,,,77.02267191944844,9.738587639977327,76.30933563895671,-8.213965897443956,-6.4736425749087045,C8-T1-D1,
Gaia DR3 4053930368451485696,355.9824543039738,-1.5941396334441402,12.98876007039035,18.34641,3.5798016,1.678463,1.9013386,,,,,,,76.989642935944,8.140981688906203,76.77072740886945,-5.391957193312154,-2.1418053465950386,C8-T1-D1,
Gaia DR3 6028287561306875776,353.02014450551576,5.838394772651747,12.981314238835346,20.299862,1.381649,0.21225739,1.1693916,,,,,,,77.0338027106967,10.091565764100016,76.06626947982157,-9.312617491218912,7.836106364512447,C8-T1-U1,
Gaia DR3 4059600996661290752,358.1203664669806,3.109574180843801,12.982520766781457,20.190683,,,,,,,,,,77.02664358979597,9.982851916593157,76.87184701066779,-2.522747043675071,4.178361788017961,C8-T1-U1,
Gaia DR3 4108542801795870336,356.79624163987546,7.453075541747028,12.989253180414837,20.234636,1.495039,0.27084732,1.2241917,,,,,,,76.98672018402087,10.029397062546549,76.21698637509661,-4.266206244088937,9.986268415877928,C8-T1-U1,
Gaia DR3 4111243477150311936,1.5260341461278228,6.162747158866207,12.989074110683823,20.114532,1.7882996,0.012729645,1.7755699,,,,,,,76.9877815369054,9.909224296055466,76.51571944359885,2.0384262171330123,8.26486555002832,C8-S1-U1,
Gaia DR3 4068894240671739776,5.5663072720448445,2.6539513173090232,12.9857710404151,19.86709,,,,,,,,,,77.00736420561704,9.660510408617203,76.56203685287682,7.461520889759947,3.5657202423853054,C8-S1-U1,
Gaia DR3 4116455505872574080,3.8602644831398663,3.9653551875354314,12.98964049922587,19.672573,,,,,,,,,,76.98442463127412,9.4674829351853,76.62588408615684,5.170443000676248,5.323724542079695,C8-S1-U1,
Gaia DR3 4116571229607245056,4.69435645093411,4.275840769052462,12.989176484098973,19.959124,,,,,,,,,,76.98717476232423,9.753854844157846,76.515355005896,6.283119762023593,5.7400289426471325,C8-S1-U1,
Gaia DR3 4117460764463302528,3.8628805002282802,5.475677937559224,12.985658503458602,20.34372,1.7726879,0.6910305,1.0816574,,,,,,,77.0080315706485,10.137096334759615,76.48247453991382,5.16427418861014,7.348352655002655,C8-S1-U1,
Gaia DR3 4063344283912589184,4.417404631021535,-2.5568771860117154,12.985873667472964,19.234316,,,,,,,OGLE BLG-ECL-299942,,EB*,77.006755618207,9.027775570629826,76.70156148173703,5.925301492461362,-3.4353572345543673,C8-S1-D1,OGLE BLG-ECL-299942
Gaia DR3 1340947721058881152,60.98339741795585,35.52360961006551,12.9835003389791,14.222108,2.3098297,1.2172241,1.0926056,3608.8633,-0.4243,4.8173,,,,77.02083212473892,4.014653690553519,30.406379895292286,54.81709444937061,44.75205915909526,C4-S6-U5,
Gaia DR3 4288849166630222336,38.31733102086043,-5.797727136985065,12.981630771002388,19.03517,4.0900936,2.6239433,1.4661503,,,,2MASS J19215472+0207230,,LM*,77.03192438917164,8.826995374477615,60.12923039938285,47.51674398638861,-7.781520905902084,C7-S5-D1,2MASS J19215472+0207230
Gaia DR3 4295045743628175104,43.654198067442174,-5.787871768225244,12.983784212860547,20.064814,1.533308,0.44186592,1.0914421,,,,,,,77.01914816248191,9.857468736994802,55.440751797035055,52.89560622940297,-7.767049985537492,C6-S6-D1,
Gaia DR3 4306130126482551296,41.49767551132235,-1.6314613239982807,12.983702644839523,20.388622,2.8377056,1.211586,1.6261196,,,,,,,77.01963202287739,10.181245995442596,57.66298026883869,51.01172510893313,-2.192789288920106,C6-S6-D1,
Gaia DR3 4308446179032294784,45.80793441582752,-3.869982183277039,12.988471054613296,20.313988,,,,,,,,,,76.99135608766022,10.108447412151822,53.54566737714165,55.077476425604395,-5.196345633269092,C6-S6-D1,
Gaia DR3 4318928166970091264,53.48461303605278,-3.281551900494949,12.984510710416185,20.227688,1.5756512,0.3117485,1.2639027,,,,,,,77.01483885702363,10.02062272208405,45.75166300881537,61.79510998297125,-4.408527905502989,C5-S7-D1,
Gaia DR3 4513184967883423872,49.68679691569397,2.5590404236565854,12.989789444769485,20.675112,2.194191,0.40540314,1.7887878,,,,,,,76.98354190049352,10.470078948321758,49.75602736365034,58.642893403222764,3.4372253098935106,C5-S6-U1,
Gaia DR3 1807100415983068288,52.79944331154081,-7.987613890735424,12.985915698740486,19.860893,2.1513577,0.67263985,1.4787178,,,,,,,77.00650637189881,9.654369131380705,46.10695555455834,60.74244517659461,-10.70074890200083,C5-S7-D2,
Gaia DR3 1827019099947988352,60.44524884801313,-4.30802432653652,12.98928165122311,19.570145,1.5749893,0.38682938,1.18816,,,,,,,76.98655143918887,9.364916368462907,37.86671335808989,66.78021275599055,-5.783105240246629,C4-S7-D1,
Gaia DR3 1860933153822770816,70.51490321449575,-4.793334742070587,12.98760564250562,20.323828,2.0468063,0.5288162,1.5179901,,,,,,,76.99648630592975,10.117954266390642,25.59325125217636,72.33289963333043,-6.433974233453829,C3-S8-D1,
Gaia DR3 4534817687370719616,57.410877754938916,9.864782754192065,12.989490861751618,17.117647,3.2446823,1.9107628,1.3339195,,,,Gaia DR3 4534817687370719616,,PM*,76.98531148319013,6.91249941750014,40.852053375086115,63.905302612682135,13.189397908337016,C5-S7-U2,Gaia DR3 4534817687370719616
Gaia DR3 4589281235629827584,54.978526196049145,20.609104605853286,12.989774318486448,17.966507,0.2105484,0.08488464,0.12566376,,,,GALEX J181124.9+281428,DA,WD*,76.98363154599585,7.7614683133220765,41.352292045590914,59.010109718365534,27.097498401370295,C5-S6-U3,GALEX J181124.9+281428
Gaia DR3 5911525851593018112,331.84336366905836,-15.551118222471581,12.983732904801958,20.623093,1.3671169,0.40209007,0.96502686,,,,,,,77.01945252048091,10.415728015916514,65.41914387098234,-35.01371638256772,-20.64876138714952,C7-T4-D3,
Gaia DR3 5912733424600401024,332.9608576429231,-14.509546947728293,12.980165146183761,12.11451,1.6735497,0.7969513,0.87659836,4276.784,0.1032,4.6685,L  204-176,,PM*,77.04062226773789,1.905770824187293,66.43122108744555,-33.90558330527244,-19.30185910632528,C7-T4-D2,L 204-176
Gaia DR3 4679044269704862592,269.4274447423406,-42.33305307264311,12.988579460745015,13.59357,2.2159462,1.151804,1.0641422,3611.977,-0.7039,4.5719,LEHPM 3734,,PM*,76.99071349736661,3.388071167273722,-0.5687389186724076,-56.911982827908886,-51.84855553891333,R1-T6-D6,LEHPM 3734
Gaia DR3 5199745523190771840,298.8947716242955,-17.611807236304216,12.983785719084839,16.09069,2.7628794,1.3549042,1.4079752,,,,UPM J1122-7946B,,PM*,77.01913922763698,5.883346315936695,35.47147175738072,-64.27032119700466,-23.303397004843028,C4-T7-D3,UPM J1122-7946 B
Gaia DR3 2715858527368830848,78.1345433865792,-43.347258281041285,12.98098078277067,10.515148,1.04426,0.4378643,0.6063957,5119.759,-0.4538,4.5884,TYC 1152-887-1,,PM*,77.03578155876133,0.30672358038970415,11.518702736422147,54.82395469318259,-52.87877759024877,C2-S6-D6,TYC 1152-887-1
Gaia DR3 6803506996077105408,23.87157404091397,-42.73239275832732,12.98036469314706,16.23698,3.1170797,1.3903847,1.7266951,,,,Gaia DR3 6803506996077105408,,*,77.03943792333867,6.02831854542047,51.747043628656606,22.900425539602537,-52.27704067124479,C6-S3-D6,Gaia DR3 6803506996077105408
Gaia DR3 1929817316779136640,101.03898396286284,-19.08360434655701,12.9880000961059,17.45263,3.4927902,2.128994,1.3637962,,,,Gaia DR3 1929817316779136640,,Em*,76.99414787499292,7.246907467615969,-13.932380689496496,71.41642316354832,-25.17304268149208,R2-S8-D3,Gaia DR3 1929817316779136640
Gaia DR3 800100287819644544,184.70837012975858,51.37601677178581,12.98104875027098,10.389756,1.22503,0.5341158,0.69091415,5216.5786,-0.0269,4.4997,LSPM J0953+3814,,PM*,77.03537820695149,0.18135779982465827,-47.92372663599017,-3.947095951946041,60.184602302857115,R5-T1-U7,LSPM J0953+3814
Gaia DR3 3056153695379478400,223.8199709010912,8.853714306696933,12.985435236576341,19.975145,2.7138557,1.229208,1.4846478,,,,,,,77.00935561892292,9.768436224848935,-54.90164002372209,-52.68552669327208,11.852681240963516,R6-T6-U2,
Gaia DR3 3144343019079101568,214.0077487900717,18.69302600400191,12.983008339420731,14.745299,1.9014645,0.45209217,1.4493723,,,,Gaia DR3 3144343019079101568,,PM*,77.02375087934492,4.537655667912915,-60.48163814212646,-40.807282205440266,24.68593458173739,R7-T5-U3,Gaia DR3 3144343019079101568
Gaia DR3 3292899370840099200,189.24890648887637,-21.14652155435511,12.985085776243436,20.685644,1.8352032,0.43671417,1.398489,,,,,,,77.01142812853243,10.478800474277497,-70.89177711257061,-11.544070173062334,-27.78219653046063,R8-T2-D3,
Gaia DR3 3531328265461275520,277.993308604749,30.120495318329812,12.986681416125077,15.86244,2.928402,1.6782265,1.2501755,,,,SIPS J1113-2758,,PM*,77.0019659339866,5.656210808533292,9.26185776573301,-65.95743341113379,38.64114033309597,C1-T7-U4,SIPS J1113-2758
Gaia DR3 3608507590818838912,315.21918141853075,48.731818874341734,12.988310340057076,14.627374,2.7948685,1.5756559,1.2192125,,,,2MASS J13243705-1320460,,PM*,76.99230876212691,4.421771507050861,36.04605315268019,-35.77131895041364,57.8697710483169,C4-T4-U6,2MASS J13243705-1320460
Gaia DR3 3681490934992039552,292.7765575723663,58.7775911843214,12.987404476948564,19.647081,3.0893173,1.5935822,1.4957352,,,,2MASS J12302520-0340441,M8V,LM*,76.9976789261401,9.441130452177362,15.451711941859505,-36.80031080600326,65.84545757043773,C2-T4-U7,2MASS J12302520-0340441
Gaia DR3 3814483192858687232,254.07672562284785,60.705682578670526,12.98327056696475,15.565936,2.892746,1.6527853,1.2399607,,,,2XMM J112423.1+062253,,*,77.02219520437689,5.358393404905755,-10.339327167008815,-36.2406099477155,67.17242781418753,R2-T4-U7,2XMM J112423.1+062253
Gaia DR3 6027311332312988416,349.1707225168355,8.681968700051485,12.982375131615834,20.606575,1.6991119,0.24869537,1.4504166,,,,,,,77.0275076680469,10.398687474677445,74.78884754502143,-14.306346453425162,11.627281350046381,C8-T2-U2,
Gaia DR3 4056218177260104448,359.997949690518,-2.6929927879900917,12.988436427373513,19.773037,2.2149658,1.3272171,0.8877487,,,,,,,76.99156134702022,9.567483306996825,76.90653401629399,-0.002752073491768357,-3.6173936305971597,C8-T1-D1,
Gaia DR3 4109079810115831424,358.35692648846367,6.9707655749045685,12.988677425473195,20.735594,,,2.2408314,,,,,,,76.99013280896601,10.530132919225272,76.38961636891672,-2.191228986949151,9.343745313240786,C8-T1-U1,
Gaia DR3 4111932046303382784,357.20263810180603,8.607330606956502,12.98581193216729,20.440641,1.5950947,0.4958725,1.0992222,,,,,,,77.00712171280486,10.234077331401199,76.04907975301369,-3.7159105779275237,11.525028060154686,C8-T1-U2,
Gaia DR3 4127816828245753216,2.1949217760508772,12.158489659232341,12.980859266618952,20.167416,,,,,,,,,,77.03650270452891,9.958944230766715,75.25322424241698,2.884257623958815,16.225167118524013,C8-S1-U2,
Gaia DR3 6312669680994927744,346.3780599173494,39.3602753186284,12.986610385104468,16.258417,3.0732746,1.7968616,1.276413,,,,,,,77.00238710071656,6.052160481081028,57.86150175554964,-14.02162615756688,48.83449839712251,C6-T2-U5,
Gaia DR3 4068610532265184128,5.45226478549103,1.6068874582609918,12.986872258609036,20.761608,,,0.39873123,,,,,,,77.00083438774851,10.555452298752032,76.62231646356388,7.3134663466321825,2.159242034516047,C8-S1-U1,
Gaia DR3 4119099384760176768,8.334842296085355,4.1666820958999,12.98731103584191,20.234781,2.0918026,0.46433258,1.62747,,,,,,,76.99823290904763,10.028794368443025,75.98359911415702,11.13200249613814,5.594556032519052,C8-S2-U1,
Gaia DR3 4119987583904454912,7.554138447268294,5.513951417488395,12.984101390994507,20.193218,2.2923546,0.6594868,1.6328678,,,,,,,77.01726672387035,9.98599549676095,75.99556142160147,10.078066938482632,7.4004448930350275,C8-S2-U1,
Gaia DR3 4149633441057663360,13.512907626894945,7.498756783238691,12.989744574130759,20.298925,1.6736374,0.44936752,1.2242699,,,,,,,76.98380782571449,10.093875305938838,74.21252540706885,17.834534231867693,10.046747174286791,C8-S2-U2,
Gaia DR3 4105910089892436096,21.7360523796272,-4.646441066604865,12.985039549515264,19.862356,1.8543358,0.35617447,1.4981613,,,,,,,77.01170228914168,9.655494710446856,71.30104925161432,28.426116557056734,-6.238474378795414,C8-S3-D1,
Gaia DR3 1824910958201803008,56.387942238685575,-2.2439313902647933,12.98289105558831,20.645391,2.343481,0.8924236,1.4510574,,,,,,,77.02444669052072,10.437702624444407,42.605482843134425,64.09713790609065,-3.0158136434208744,C5-S7-D1,
Gaia DR3 2019000976986378112,56.95422872427218,2.458758492831589,12.984772875229016,20.587902,2.0968094,0.7754593,1.3213501,,,,,,,77.01328391409102,10.380937907367422,41.95736137895983,64.49581409889758,3.3038899903303305,C5-S7-U1,
Gaia DR3 1827818994632005760,59.46936715951523,-1.2897806245176744,12.98916433319197,20.44585,2.35713,0.76322556,1.5939045,,,,,,,76.98724678112214,10.24057692769991,39.09953215929983,66.29675545784134,-1.7329072752063426,C4-S7-D1,
Gaia DR3 2021876852699443584,61.21186843025842,1.7604466531202363,12.987904755599892,20.657312,2.1226559,0.5604191,1.5622368,,,,,,,76.99471306708173,10.451554068009173,37.06100812977855,67.44681388482991,2.3653358053032485,C4-S7-U1,
Gaia DR3 2029268010386923520,66.31494678130008,-0.8854987029878518,12.989734094363467,20.430695,,,,,,,,,,76.98386993417535,10.225640452373105,30.921412012163835,70.49090051972824,-1.1897281764390866,C4-S8-D1,
Gaia DR3 2104444364849609984,71.1172955957186,17.841379277784736,12.98104334685087,18.470867,3.955635,2.520359,1.435276,,,,2MASS J18500648+4133502,,LM*,77.0354102732886,8.262466672836332,23.73213181806065,69.38422310053053,23.60232912404828,C3-S7-U3,2MASS J18500648+4133502
Gaia DR3 5852954180030311040,312.15267208540047,-2.577814674037222,12.988890150001582,20.798233,1.785366,0.4260273,1.3593388,,,,,,,76.98887190911212,10.592854043453364,51.615596526515795,-57.018650839788506,-3.4626650805251615,C6-T6-D1,
Gaia DR3 5862050199181886720,305.1020795697669,-1.2821575605368645,12.987376407083126,20.728312,2.259325,0.6772671,1.582058,,,,,,,76.99784534269867,10.52234980916747,44.26536621454439,-62.978386316020476,-1.722904042742926,C5-T7-D1,
Gaia DR3 4677003404325901184,273.75350231742374,-38.83369686757383,12.989486090395241,15.510764,2.8438578,1.617713,1.2261448,,,,UCAC4 135-004499,,*,76.98533976178054,5.305614531866789,3.9258323352194378,-59.84057852193338,-48.274584833770014,C1-T6-D5,UCAC4 135-004499
Gaia DR3 4763619318293079168,265.01359144693936,-35.52492226041872,12.984623593082377,9.622951,0.94349575,0.38837337,0.5551224,5528.0786,0.2736,4.539,CD-56  1144,,*,77.01416932353396,-0.5840710917024801,-5.4480203018373325,-62.44175302222855,-44.74962380730972,R1-T7-D5,CD-56 1144
Gaia DR3 6383727475366115712,318.65266498521345,-41.80466949965087,12.988737310076308,14.261247,2.35715,1.2501192,1.1070309,3588.9402,-0.3157,4.8359,Gaia DR3 6383727475366115712,,PM*,76.98977784578238,4.055808857226875,43.083628170171785,-37.91300277648931,-51.32086414809495,C5-T4-D6,Gaia DR3 6383727475366115712
Gaia DR3 6701959572471244800,342.1464741126653,-16.401714929847557,12.98217534681966,19.328598,,,,,,,,,,77.02869305682097,9.1206335397147,70.33556415280091,-22.654781933408437,-21.75060516167025,C8-T3-D3,
Gaia DR3 989553322470419072,159.2146468212487,27.561726919960602,12.989664112671916,19.025965,1.1291332,0.5214405,0.6076927,,,,Gaia DR3 989553322470419072,DA,WD*,76.98428468404057,8.820883671853693,-63.8057631591035,24.2188729186492,35.62093303870793,R7-S3-U4,Gaia DR3 989553322470419072
Gaia DR3 2471154861623570944,145.8201179979008,-71.11621093909707,12.981633565323145,13.421898,2.2122707,1.145956,1.0663147,,,,Gaia DR3 2471154861623570944,,PM*,77.03190780790672,3.21372473748019,-20.625159295401886,14.006259530393475,-72.88581699159583,R3-S2-D8,Gaia DR3 2471154861623570944
Gaia DR3 2644995827592484864,81.93793462479042,-55.504324061259815,12.985609574145105,15.55833,2.941002,1.6975508,1.2434511,,,,Gaia DR3 2644995827592484864,,PM*,77.00832173416349,5.351687594766009,6.116565289554029,43.182162880285006,-63.467866313210784,C1-S5-D7,Gaia DR3 2644995827592484864
Gaia DR3 2833422502498878976,85.80140111468145,-34.674805130679246,12.985611345113899,15.929636,3.0848541,1.8108921,1.273962,,,,Gaia DR3 2833422502498878976,,PM*,77.00831123182124,5.722994696035196,4.636718044114466,63.16123169004348,-43.811410111443294,C1-S7-D5,Gaia DR3 2833422502498878976
Gaia DR3 5019174927581688960,231.88493623832986,-76.04509309415182,12.986970058067387,16.320929,3.074974,1.7961006,1.2788734,,,,,,,77.00025452655981,6.114810401638836,-11.461729301652122,-14.609773081683027,-74.7276554501235,R2-T2-D8,
Gaia DR3 291795856138032256,137.04811920007006,-36.88675568453121,12.98722356102267,14.159559,2.5092745,1.3590736,1.1502008,,,,LSPM J0141+2437,,PM*,76.99875152693959,3.9535386759162225,-45.07597251598912,41.96330377395359,-46.21737308437237,R5-S5-D5,LSPM J0141+2437
Gaia DR3 4898310149826754304,220.9433563870991,-39.47266506987272,12.983547323371289,16.504707,0.11684799,0.054883957,0.061964035,,,,EC 04330-2247,DA,WD*,77.020553404533,6.2972712335634125,-44.909283434971194,-38.961163447035865,-48.96273737191682,R5-T4-D5,EC 04330-2247
Gaia DR3 180233187273910016,174.68649170685217,-5.015207225765271,12.988572512880928,12.758665,1.9963608,1.0022631,0.9940977,,,,,,,76.99075468133911,2.5531638219526087,-76.36642699998043,7.102459049042878,-6.730543003017612,R8-S1-D1,
Gaia DR3 3147590220513202304,211.36775420654456,20.816279139677867,12.98614103966014,13.77503,2.3701,1.0315018,1.3385983,,,,Gaia DR3 3147590220513202304,,PM*,77.0051701229768,3.5685927808094267,-61.45851976640671,-37.466981021544946,27.365524057141446,R7-T4-U3,Gaia DR3 3147590220513202304
Gaia DR3 3156975239450331136,205.50268841755658,10.602511710235143,12.983848484414597,12.819851,1.9919014,1.0016079,0.9902935,,,,2MASS J07161311+1121454,,PM*,77.01876690877658,2.6125307953745214,-68.32764930628983,-32.594552461010146,14.171024885010477,R7-T4-U2,2MASS J07161311+1121454
Gaia DR3 4040758043118168448,355.8651608233671,-5.133510844939007,12.987605248677795,19.164734,1.6932964,0.43400002,1.2592964,,,,,,,76.9964886407219,8.958860257962321,76.48803981385298,-5.529481072347171,-6.889402550715994,C8-T1-D1,
Gaia DR3 5961267478471307264,351.8568147985,-5.385893388154354,12.989603151681406,20.092772,1.4068794,0.060977936,1.3459015,,,,,,,76.98464597592864,9.887666999820281,75.87197110798587,-10.856531665805916,-7.226024938884257,C8-T2-D1,
Gaia DR3 5978223017287528960,351.36367731316824,3.922449306388346,12.983621452519312,20.537863,2.1798763,0.6293583,1.550518,,,,,,,77.0201136606584,10.330455222106119,75.96844231546768,-11.538413193919766,5.268652714743492,C8-T2-U1,
Gaia DR3 4044051325168245888,359.1722423661307,-3.0811185272675994,12.98629784478813,19.637997,0.7552395,-0.6614704,1.4167099,,,,,,,77.00424031174798,9.431619691948297,76.88490151370392,-1.1108408477621374,-4.13895854393632,C8-T1-D1,
Gaia DR3 4108169861136138368,358.18289007311057,5.690582848432213,12.98754989974318,20.39513,2.111002,1.135891,0.975111,,,,,,,76.99681677602442,10.189235220300795,76.57883914769519,-2.4294780949092156,7.6347118228821,C8-T1-U1,
Gaia DR3 6028956957639739776,354.5601305791943,6.02583660858504,12.986937135434976,19.484474,1.5441856,0.13368607,1.4104996,,,,,,,77.00044972663268,9.2783433348879,76.23012041898652,-7.259390398884911,8.083269762112359,C8-T1-U1,
Gaia DR3 4162295657462577408,14.02241225069866,10.145886864463872,12.986183286312286,20.883694,0.36208916,-0.002790451,0.3648796,,,,,,,77.00491960975333,10.677272605796109,73.5419638019792,18.366629472086192,13.56481205502123,C8-S2-U2,
Gaia DR3 4051079953295628160,3.452308240227614,-6.8315496930993875,12.989496213058084,19.333652,,,,,,,,,,76.98527976741082,9.128506802677077,76.29998077363828,4.602961944778101,-9.157454676047564,C8-S1-D1,
Gaia DR3 4064612433183036416,5.077542619359544,-3.58674055569937,12.985013584863582,19.556717,,,,,,,,,,77.01185628066524,9.34984544555896,76.55939243078691,6.802497929441153,-4.817827346694227,C8-S1-D1,
Gaia DR3 4096336126711272192,12.937616909293,-1.507557641515203,12.982981258353997,19.978115,,,,,,,,,,77.02391154239265,9.770460980968025,75.04263024128717,17.23891728108391,-2.026407346938233,C8-S2-D1,
Gaia DR3 6805214606354592640,20.2445003263793,-36.873380461091344,12.987425021261096,20.51899,2.719923,1.1642933,1.5556297,,,,Gaia DR3 6805214606354592640,,PM*,76.99755712644712,10.313046549359218,57.79016410757843,21.31361524654872,-46.202278525866326,C6-S3-D5,Gaia DR3 6805214606354592640
Gaia DR3 4104779482650083584,18.717615055021586,-1.6700505012366715,12.981418750460229,19.791037,2.5889034,0.90234184,1.6865616,,,,,,,77.03318252209891,9.58278071645341,72.92803488315452,24.709770351155342,-2.2450360258952218,C8-S3-D1,
Gaia DR3 4107195453324032896,23.12762288026558,-3.4564071874932636,12.98602804374982,19.697098,,,,,,,,,,77.0058401715296,9.490616916485573,70.68823411968918,30.191374958056066,-4.642613025574908,C8-S4-D1,
Gaia DR3 4308680959076233856,45.39333085785153,-2.9009775633963875,12.987581493714213,20.877522,1.9942112,0.63933563,1.3548756,,,,,,,76.99662947131337,10.671638740883871,54.00050869096713,54.74706364188833,-3.8967978713984275,C6-S6-D1,
Gaia DR3 1821190520101693184,55.840706753530775,-5.399211120471936,12.981795982263757,19.778166,1.9176712,0.65037346,1.2672977,,,,,,,77.03094405167356,9.57005522259999,43.060637642190414,63.458738385207546,-7.248196320314604,C5-S7-D1,
Gaia DR3 1843386533082325248,67.28758016737429,-10.636431949395247,12.980907260904102,19.43516,1.782198,0.5012703,1.2809277,,,,,,,77.03621787760554,9.226706781622983,29.233088170391433,69.84141828230001,-14.219061615480861,C3-S7-D2,
Gaia DR3 4244837983910880128,48.01826723804729,-19.980462046810064,12.981882828027526,11.876455,1.4771824,0.6797924,0.79739,4375.601,-0.277,4.6805,Gaia DR3 4244837983910880128,,PM*,77.03042873265098,1.6683781612900503,48.42382283018012,53.81459747628711,-26.321273367991523,C5-S6-D3,Gaia DR3 4244837983910880128
Gaia DR3 2074003015351102080,75.38219643811627,4.756557004931602,12.98165445160355,20.581648,1.4188442,0.34387398,1.0749702,,,,,,,77.03178387069728,10.373482766765063,19.373561857299897,74.28161794411953,6.3876492442094825,C2-S8-U1,
Gaia DR3 6077086807819756672,298.1466022131914,8.83600832786133,12.986393312274497,19.465761,1.6623936,0.22626877,1.4361248,,,,,,,77.00367422684008,9.2594209599279,35.89378046071162,-67.09168235376855,11.828293520731306,C4-T7-U2,
Gaia DR3 5940428954271577472,335.58230201409646,-2.0134634097220308,12.984482823675261,20.75693,,,,,,,,,,77.01500426159828,10.549853545497875,70.0831791465905,-31.817246033058034,-2.7058708381511667,C8-T4-D1,
Gaia DR3 5818609285031157760,327.93935461084385,-10.275253036000422,12.983916479542469,12.812074,1.9728947,0.293046,1.6798487,,,,,,,77.01836357123874,2.6047797657601883,64.22521882576035,-40.22695695547755,-13.738323335722903,C7-T5-D2,
Gaia DR3 5853090141510268800,313.2049745198363,-3.092269056435259,12.984844479840689,20.938622,,,,,,,,,,77.01285922619452,10.731684931727138,52.64703580643097,-56.05364545663903,-4.1543878022447265,C6-T6-D1,
Gaia DR3 5877128729838921344,320.74854433349793,-0.5909481274092179,12.984473027720599,20.312647,2.6827831,1.0340824,1.6487007,,,,,,,77.01506236449461,10.10556724158072,59.635487666890306,-48.726763690962564,-0.7943185408015048,C6-T5-D1,
Gaia DR3 5912036952700269440,332.94165780620216,-15.473214108367866,12.987410819411492,20.030254,1.4179764,0.14290619,1.2750702,,,,,,,76.99764132396281,9.824305882842989,66.08447861739,-33.756529042866,-20.542035008720372,C7-T4-D3,
Gaia DR3 5922335940688052736,334.22643632754915,-10.956991549737678,12.987305465373305,13.785482,2.4524403,1.3172827,1.1351576,3526.518,-0.2145,4.642,Gaia DR3 5922335940688052736,,PM*,76.99826593485426,3.5794933652187915,68.07440894586112,-32.86971389017731,-14.635221639048934,C7-T4-D2,Gaia DR3 5922335940688052736
Gaia DR3 5852364154628827392,309.79984348313855,-2.318602941604249,12.988494433149626,20.74764,1.8683968,0.7114067,1.15699,,,,,,,76.99121750768664,10.542109289677416,49.24231640878629,-59.102792128090364,-3.1147729735295826,C5-T6-D1,
Gaia DR3 5335964328057681024,293.16942687235246,0.8067328167846288,12.987679470016639,20.538443,2.2002487,0.31534958,1.8848991,,,,,,,76.99604862505271,10.332597556768627,30.291200357070153,-70.77894783181947,1.0840796187971475,C4-T8-U1,
Gaia DR3 6382964410000923520,317.1997731315508,-40.27042678556825,12.981571238397079,9.684962,0.89033604,0.3598957,0.53044033,5574.685,-0.1539,4.5054,HD 211122,G6V,PM*,77.0322776523527,-0.5232348839271026,43.12539225134915,-39.934868272791995,-49.79335939170186,C5-T4-D5,HD 211122
Gaia DR3 430230589200013056,120.26347422208302,-1.019238963177282,12.980050353975441,13.764389,2.2789087,1.1946268,1.0842819,3700.423,-0.1837,4.7553,LSPM J0028+6144,M3.0,PM*,77.04130359507633,3.5556060612423703,-38.8209103344961,66.53135595998214,-1.3704213059806418,R4-S7-D1,LSPM J0028+6144
Gaia DR3 933377585482594944,172.1915283309382,29.258531630601727,12.9817113786986,12.142379,1.7419691,0.8425579,0.8994112,,,,UCAC4 685-048248,M1.1,Em*,77.03144607273258,1.9342356268384648,-66.58089206623,9.130477198901653,37.64920824986463,R7-S1-U4,UCAC4 685-048248
Gaia DR3 1070172916631499520,142.8049594495011,41.79235910573187,12.988905473159283,15.438208,2.799386,1.584877,1.214509,,,,,,,76.98878108447506,5.232834536129223,-45.723925733186725,34.70011096735283,51.30786808348842,R5-S4-U6,
Gaia DR3 1132213753581970304,131.87676817273086,34.36550133756225,12.983228361524047,17.71444,3.8057404,2.435606,1.3701344,,,,,,,77.02244558553032,7.506880454628707,-42.4405668553715,47.33938612674396,43.4768666087353,R5-S5-U5,
Gaia DR3 1509372046073243648,94.00349783063002,65.43559607640468,12.98231639490196,16.143183,2.872672,1.6391392,1.2335329,,,,LP  174-32,,PM*,77.02785616846397,5.9352725952224485,-2.2356709431349016,31.943559638422848,70.05641583017302,R1-S4-U8,LP 174-32
